id,name,type,mode,octave,inversion,split
5236,D-3-sus4-chord-1,chord,sus4-chord,3,1,train
5237,D-3-sus4-chord-2,chord,sus4-chord,3,2,validation
5238,D-4-sus4-chord-0,chord,sus4-chord,4,0,train
5239,D-4-sus4-chord-1,chord,sus4-chord,4,1,test
5240,D-4-sus4-chord-2,chord,sus4-chord,4,2,test
5241,D-5-sus4-chord-0,chord,sus4-chord,5,0,train
5242,D-5-sus4-chord-1,chord,sus4-chord,5,1,train
5243,D-5-sus4-chord-2,chord,sus4-chord,5,2,train
5244,D-6-sus4-chord-0,chord,sus4-chord,6,0,test
5245,D-6-sus4-chord-1,chord,sus4-chord,6,1,train
5246,D-6-sus4-chord-2,chord,sus4-chord,6,2,train
5247,D-7-sus4-chord-0,chord,sus4-chord,7,0,train
5248,D-7-sus4-chord-1,chord,sus4-chord,7,1,train
5249,D-7-sus4-chord-2,chord,sus4-chord,7,2,train
5250,E-1-sus4-chord-0,chord,sus4-chord,1,0,train
5251,E-1-sus4-chord-1,chord,sus4-chord,1,1,train
5252,E-1-sus4-chord-2,chord,sus4-chord,1,2,train
5253,E-2-sus4-chord-0,chord,sus4-chord,2,0,validation
5254,E-2-sus4-chord-1,chord,sus4-chord,2,1,train
5255,E-2-sus4-chord-2,chord,sus4-chord,2,2,test
5256,E-3-sus4-chord-0,chord,sus4-chord,3,0,train
5257,E-3-sus4-chord-1,chord,sus4-chord,3,1,train
5258,E-3-sus4-chord-2,chord,sus4-chord,3,2,train
5259,E-4-sus4-chord-0,chord,sus4-chord,4,0,train
5260,E-4-sus4-chord-1,chord,sus4-chord,4,1,train
5261,E-4-sus4-chord-2,chord,sus4-chord,4,2,train
5262,E-5-sus4-chord-0,chord,sus4-chord,5,0,train
5263,E-5-sus4-chord-1,chord,sus4-chord,5,1,train
5264,E-5-sus4-chord-2,chord,sus4-chord,5,2,validation
5265,E-6-sus4-chord-0,chord,sus4-chord,6,0,train
5266,E-6-sus4-chord-1,chord,sus4-chord,6,1,validation
5267,E-6-sus4-chord-2,chord,sus4-chord,6,2,train
5268,E-7-sus4-chord-0,chord,sus4-chord,7,0,test
5269,E-7-sus4-chord-1,chord,sus4-chord,7,1,train
5270,E-7-sus4-chord-2,chord,sus4-chord,7,2,test
5271,Eb-1-sus4-chord-0,chord,sus4-chord,1,0,train
5272,Eb-1-sus4-chord-1,chord,sus4-chord,1,1,train
5273,Eb-1-sus4-chord-2,chord,sus4-chord,1,2,test
5274,Eb-2-sus4-chord-0,chord,sus4-chord,2,0,train
5275,Eb-2-sus4-chord-1,chord,sus4-chord,2,1,validation
5276,Eb-2-sus4-chord-2,chord,sus4-chord,2,2,train
5277,Eb-3-sus4-chord-0,chord,sus4-chord,3,0,train
5278,Eb-3-sus4-chord-1,chord,sus4-chord,3,1,train
5279,Eb-3-sus4-chord-2,chord,sus4-chord,3,2,train
5280,Eb-4-sus4-chord-0,chord,sus4-chord,4,0,train
5281,Eb-4-sus4-chord-1,chord,sus4-chord,4,1,validation
5282,Eb-4-sus4-chord-2,chord,sus4-chord,4,2,train
5283,Eb-5-sus4-chord-0,chord,sus4-chord,5,0,test
5284,Eb-5-sus4-chord-1,chord,sus4-chord,5,1,train
5285,Eb-5-sus4-chord-2,chord,sus4-chord,5,2,test
5286,Eb-6-sus4-chord-0,chord,sus4-chord,6,0,train
5287,Eb-6-sus4-chord-1,chord,sus4-chord,6,1,train
5288,Eb-6-sus4-chord-2,chord,sus4-chord,6,2,train
5289,Eb-7-sus4-chord-0,chord,sus4-chord,7,0,train
5290,Eb-7-sus4-chord-1,chord,sus4-chord,7,1,train
5291,Eb-7-sus4-chord-2,chord,sus4-chord,7,2,train
5292,F#-1-sus4-chord-0,chord,sus4-chord,1,0,train
5293,F#-1-sus4-chord-1,chord,sus4-chord,1,1,test
5294,F#-1-sus4-chord-2,chord,sus4-chord,1,2,train
5295,F#-2-sus4-chord-0,chord,sus4-chord,2,0,train
5296,F#-2-sus4-chord-1,chord,sus4-chord,2,1,train
5297,F#-2-sus4-chord-2,chord,sus4-chord,2,2,train
5298,F#-3-sus4-chord-0,chord,sus4-chord,3,0,test
5299,F#-3-sus4-chord-1,chord,sus4-chord,3,1,train
5300,F#-3-sus4-chord-2,chord,sus4-chord,3,2,train
5301,F#-4-sus4-chord-0,chord,sus4-chord,4,0,train
5302,F#-4-sus4-chord-1,chord,sus4-chord,4,1,train
5303,F#-4-sus4-chord-2,chord,sus4-chord,4,2,train
5304,F#-5-sus4-chord-0,chord,sus4-chord,5,0,train
5305,F#-5-sus4-chord-1,chord,sus4-chord,5,1,train
5306,F#-5-sus4-chord-2,chord,sus4-chord,5,2,train
5307,F#-6-sus4-chord-0,chord,sus4-chord,6,0,train
5308,F#-6-sus4-chord-1,chord,sus4-chord,6,1,train
5309,F#-6-sus4-chord-2,chord,sus4-chord,6,2,train
5310,F#-7-sus4-chord-0,chord,sus4-chord,7,0,train
5311,F#-7-sus4-chord-1,chord,sus4-chord,7,1,train
5312,F#-7-sus4-chord-2,chord,sus4-chord,7,2,train
5313,F-1-sus4-chord-0,chord,sus4-chord,1,0,validation
5314,F-1-sus4-chord-1,chord,sus4-chord,1,1,train
5315,F-1-sus4-chord-2,chord,sus4-chord,1,2,train
5316,F-2-sus4-chord-0,chord,sus4-chord,2,0,train
5317,F-2-sus4-chord-1,chord,sus4-chord,2,1,train
5318,F-2-sus4-chord-2,chord,sus4-chord,2,2,train
5319,F-3-sus4-chord-0,chord,sus4-chord,3,0,train
5320,F-3-sus4-chord-1,chord,sus4-chord,3,1,test
5321,F-3-sus4-chord-2,chord,sus4-chord,3,2,train
5322,F-4-sus4-chord-0,chord,sus4-chord,4,0,train
5323,F-4-sus4-chord-1,chord,sus4-chord,4,1,train
5324,F-4-sus4-chord-2,chord,sus4-chord,4,2,train
5325,F-5-sus4-chord-0,chord,sus4-chord,5,0,train
5326,F-5-sus4-chord-1,chord,sus4-chord,5,1,train
5327,F-5-sus4-chord-2,chord,sus4-chord,5,2,train
5328,F-6-sus4-chord-0,chord,sus4-chord,6,0,train
5329,F-6-sus4-chord-1,chord,sus4-chord,6,1,train
5330,F-6-sus4-chord-2,chord,sus4-chord,6,2,train
5331,F-7-sus4-chord-0,chord,sus4-chord,7,0,train
5332,F-7-sus4-chord-1,chord,sus4-chord,7,1,train
5333,F-7-sus4-chord-2,chord,sus4-chord,7,2,train
5334,G-1-sus4-chord-0,chord,sus4-chord,1,0,validation
5335,G-1-sus4-chord-1,chord,sus4-chord,1,1,train
5336,G-1-sus4-chord-2,chord,sus4-chord,1,2,train
5337,G-2-sus4-chord-0,chord,sus4-chord,2,0,train
5338,G-2-sus4-chord-1,chord,sus4-chord,2,1,train
5339,G-2-sus4-chord-2,chord,sus4-chord,2,2,train
5340,G-3-sus4-chord-0,chord,sus4-chord,3,0,train
5341,G-3-sus4-chord-1,chord,sus4-chord,3,1,train
5342,G-3-sus4-chord-2,chord,sus4-chord,3,2,validation
5343,G-4-sus4-chord-0,chord,sus4-chord,4,0,train
5344,G-4-sus4-chord-1,chord,sus4-chord,4,1,train
5345,G-4-sus4-chord-2,chord,sus4-chord,4,2,validation
5346,G-5-sus4-chord-0,chord,sus4-chord,5,0,validation
5347,G-5-sus4-chord-1,chord,sus4-chord,5,1,train
5348,G-5-sus4-chord-2,chord,sus4-chord,5,2,train
5349,G-6-sus4-chord-0,chord,sus4-chord,6,0,train
5350,G-6-sus4-chord-1,chord,sus4-chord,6,1,train
5351,G-6-sus4-chord-2,chord,sus4-chord,6,2,train
5352,G-7-sus4-chord-0,chord,sus4-chord,7,0,train
5353,G-7-sus4-chord-1,chord,sus4-chord,7,1,validation
5354,G-7-sus4-chord-2,chord,sus4-chord,7,2,train
5355,A-1-tritone-chord-0,chord,tritone-chord,1,0,train
5356,A-1-tritone-chord-1,chord,tritone-chord,1,1,train
5357,A-2-tritone-chord-0,chord,tritone-chord,2,0,train
5358,A-2-tritone-chord-1,chord,tritone-chord,2,1,train
5359,A-3-tritone-chord-0,chord,tritone-chord,3,0,test
5360,A-3-tritone-chord-1,chord,tritone-chord,3,1,train
5361,A-4-tritone-chord-0,chord,tritone-chord,4,0,train
5362,A-4-tritone-chord-1,chord,tritone-chord,4,1,test
5363,A-5-tritone-chord-0,chord,tritone-chord,5,0,train
5364,A-5-tritone-chord-1,chord,tritone-chord,5,1,train
5365,A-6-tritone-chord-0,chord,tritone-chord,6,0,train
5366,A-6-tritone-chord-1,chord,tritone-chord,6,1,train
5367,A-7-tritone-chord-0,chord,tritone-chord,7,0,train
5368,A-7-tritone-chord-1,chord,tritone-chord,7,1,test
5369,Ab-1-tritone-chord-0,chord,tritone-chord,1,0,validation
5370,Ab-1-tritone-chord-1,chord,tritone-chord,1,1,train
5371,Ab-2-tritone-chord-0,chord,tritone-chord,2,0,train
5372,Ab-2-tritone-chord-1,chord,tritone-chord,2,1,train
5373,Ab-3-tritone-chord-0,chord,tritone-chord,3,0,train
5374,Ab-3-tritone-chord-1,chord,tritone-chord,3,1,train
5375,Ab-4-tritone-chord-0,chord,tritone-chord,4,0,train
5376,Ab-4-tritone-chord-1,chord,tritone-chord,4,1,train
5377,Ab-5-tritone-chord-0,chord,tritone-chord,5,0,train
5378,Ab-5-tritone-chord-1,chord,tritone-chord,5,1,train
5379,Ab-6-tritone-chord-0,chord,tritone-chord,6,0,test
5380,Ab-6-tritone-chord-1,chord,tritone-chord,6,1,train
5381,Ab-7-tritone-chord-0,chord,tritone-chord,7,0,train
5382,Ab-7-tritone-chord-1,chord,tritone-chord,7,1,test
5383,B-1-tritone-chord-0,chord,tritone-chord,1,0,train
5384,B-1-tritone-chord-1,chord,tritone-chord,1,1,train
5385,B-2-tritone-chord-0,chord,tritone-chord,2,0,train
5386,B-2-tritone-chord-1,chord,tritone-chord,2,1,train
5387,B-3-tritone-chord-0,chord,tritone-chord,3,0,train
5388,B-3-tritone-chord-1,chord,tritone-chord,3,1,train
5389,B-4-tritone-chord-0,chord,tritone-chord,4,0,test
5390,B-4-tritone-chord-1,chord,tritone-chord,4,1,train
5391,B-5-tritone-chord-0,chord,tritone-chord,5,0,train
5392,B-5-tritone-chord-1,chord,tritone-chord,5,1,train
5393,B-6-tritone-chord-0,chord,tritone-chord,6,0,test
5394,B-6-tritone-chord-1,chord,tritone-chord,6,1,validation
5395,B-7-tritone-chord-0,chord,tritone-chord,7,0,train
5396,B-7-tritone-chord-1,chord,tritone-chord,7,1,train
5397,Bb-1-tritone-chord-0,chord,tritone-chord,1,0,validation
5398,Bb-1-tritone-chord-1,chord,tritone-chord,1,1,train
5399,Bb-2-tritone-chord-0,chord,tritone-chord,2,0,train
5400,Bb-2-tritone-chord-1,chord,tritone-chord,2,1,train
5401,Bb-3-tritone-chord-0,chord,tritone-chord,3,0,train
5402,Bb-3-tritone-chord-1,chord,tritone-chord,3,1,train
5403,Bb-4-tritone-chord-0,chord,tritone-chord,4,0,train
5404,Bb-4-tritone-chord-1,chord,tritone-chord,4,1,train
5405,Bb-5-tritone-chord-0,chord,tritone-chord,5,0,train
5406,Bb-5-tritone-chord-1,chord,tritone-chord,5,1,test
5407,Bb-6-tritone-chord-0,chord,tritone-chord,6,0,train
5408,Bb-6-tritone-chord-1,chord,tritone-chord,6,1,test
5409,Bb-7-tritone-chord-0,chord,tritone-chord,7,0,train
5410,Bb-7-tritone-chord-1,chord,tritone-chord,7,1,train
5411,C#-1-tritone-chord-0,chord,tritone-chord,1,0,test
5412,C#-1-tritone-chord-1,chord,tritone-chord,1,1,train
5413,C#-2-tritone-chord-0,chord,tritone-chord,2,0,train
5414,C#-2-tritone-chord-1,chord,tritone-chord,2,1,validation
5415,C#-3-tritone-chord-0,chord,tritone-chord,3,0,train
5416,C#-3-tritone-chord-1,chord,tritone-chord,3,1,train
5417,C#-4-tritone-chord-0,chord,tritone-chord,4,0,validation
5418,C#-4-tritone-chord-1,chord,tritone-chord,4,1,train
5419,C#-5-tritone-chord-0,chord,tritone-chord,5,0,train
5420,C#-5-tritone-chord-1,chord,tritone-chord,5,1,train
5421,C#-6-tritone-chord-0,chord,tritone-chord,6,0,train
5422,C#-6-tritone-chord-1,chord,tritone-chord,6,1,validation
5423,C#-7-tritone-chord-0,chord,tritone-chord,7,0,train
5424,C#-7-tritone-chord-1,chord,tritone-chord,7,1,test
5425,C-1-tritone-chord-0,chord,tritone-chord,1,0,train
5426,C-1-tritone-chord-1,chord,tritone-chord,1,1,train
5427,C-2-tritone-chord-0,chord,tritone-chord,2,0,train
5428,C-2-tritone-chord-1,chord,tritone-chord,2,1,train
5429,C-3-tritone-chord-0,chord,tritone-chord,3,0,train
5430,C-3-tritone-chord-1,chord,tritone-chord,3,1,train
5431,C-4-tritone-chord-0,chord,tritone-chord,4,0,validation
5432,C-4-tritone-chord-1,chord,tritone-chord,4,1,train
5433,C-5-tritone-chord-0,chord,tritone-chord,5,0,train
5434,C-5-tritone-chord-1,chord,tritone-chord,5,1,validation
5435,C-6-tritone-chord-0,chord,tritone-chord,6,0,test
5436,C-6-tritone-chord-1,chord,tritone-chord,6,1,train
5437,C-7-tritone-chord-0,chord,tritone-chord,7,0,train
5438,C-7-tritone-chord-1,chord,tritone-chord,7,1,train
5439,C-8-tritone-chord-0,chord,tritone-chord,8,0,train
5440,C-8-tritone-chord-1,chord,tritone-chord,8,1,train
5441,D-1-tritone-chord-0,chord,tritone-chord,1,0,train
5442,D-1-tritone-chord-1,chord,tritone-chord,1,1,train
5443,D-2-tritone-chord-0,chord,tritone-chord,2,0,validation
5444,D-2-tritone-chord-1,chord,tritone-chord,2,1,train
5445,D-3-tritone-chord-0,chord,tritone-chord,3,0,train
5446,D-3-tritone-chord-1,chord,tritone-chord,3,1,train
5447,D-4-tritone-chord-0,chord,tritone-chord,4,0,train
5448,D-4-tritone-chord-1,chord,tritone-chord,4,1,train
5449,D-5-tritone-chord-0,chord,tritone-chord,5,0,train
5450,D-5-tritone-chord-1,chord,tritone-chord,5,1,train
5451,D-6-tritone-chord-0,chord,tritone-chord,6,0,train
5452,D-6-tritone-chord-1,chord,tritone-chord,6,1,test
5453,D-7-tritone-chord-0,chord,tritone-chord,7,0,train
5454,D-7-tritone-chord-1,chord,tritone-chord,7,1,train
5455,E-1-tritone-chord-0,chord,tritone-chord,1,0,test
5456,E-1-tritone-chord-1,chord,tritone-chord,1,1,train
5457,E-2-tritone-chord-0,chord,tritone-chord,2,0,validation
5458,E-2-tritone-chord-1,chord,tritone-chord,2,1,train
5459,E-3-tritone-chord-0,chord,tritone-chord,3,0,train
5460,E-3-tritone-chord-1,chord,tritone-chord,3,1,validation
5461,E-4-tritone-chord-0,chord,tritone-chord,4,0,train
5462,E-4-tritone-chord-1,chord,tritone-chord,4,1,train
5463,E-5-tritone-chord-0,chord,tritone-chord,5,0,train
5464,E-5-tritone-chord-1,chord,tritone-chord,5,1,train
5465,E-6-tritone-chord-0,chord,tritone-chord,6,0,train
5466,E-6-tritone-chord-1,chord,tritone-chord,6,1,train
5467,E-7-tritone-chord-0,chord,tritone-chord,7,0,train
5468,E-7-tritone-chord-1,chord,tritone-chord,7,1,train
5469,Eb-1-tritone-chord-0,chord,tritone-chord,1,0,train
5470,Eb-1-tritone-chord-1,chord,tritone-chord,1,1,train
5471,Eb-2-tritone-chord-0,chord,tritone-chord,2,0,train
5472,Eb-2-tritone-chord-1,chord,tritone-chord,2,1,train
5473,Eb-3-tritone-chord-0,chord,tritone-chord,3,0,train
5474,Eb-3-tritone-chord-1,chord,tritone-chord,3,1,train
5475,Eb-4-tritone-chord-0,chord,tritone-chord,4,0,train
5476,Eb-4-tritone-chord-1,chord,tritone-chord,4,1,train
5477,Eb-5-tritone-chord-0,chord,tritone-chord,5,0,train
5478,Eb-5-tritone-chord-1,chord,tritone-chord,5,1,train
5479,Eb-6-tritone-chord-0,chord,tritone-chord,6,0,train
5480,Eb-6-tritone-chord-1,chord,tritone-chord,6,1,train
5481,Eb-7-tritone-chord-0,chord,tritone-chord,7,0,train
5482,Eb-7-tritone-chord-1,chord,tritone-chord,7,1,train
5483,F#-1-tritone-chord-0,chord,tritone-chord,1,0,train
5484,F#-1-tritone-chord-1,chord,tritone-chord,1,1,train
5485,F#-2-tritone-chord-0,chord,tritone-chord,2,0,train
5486,F#-2-tritone-chord-1,chord,tritone-chord,2,1,train
5487,F#-3-tritone-chord-0,chord,tritone-chord,3,0,train
5488,F#-3-tritone-chord-1,chord,tritone-chord,3,1,train
5489,F#-4-tritone-chord-0,chord,tritone-chord,4,0,test
5490,F#-4-tritone-chord-1,chord,tritone-chord,4,1,validation
5491,F#-5-tritone-chord-0,chord,tritone-chord,5,0,train
5492,F#-5-tritone-chord-1,chord,tritone-chord,5,1,test
5493,F#-6-tritone-chord-0,chord,tritone-chord,6,0,train
5494,F#-6-tritone-chord-1,chord,tritone-chord,6,1,train
5495,F#-7-tritone-chord-0,chord,tritone-chord,7,0,train
5496,F#-7-tritone-chord-1,chord,tritone-chord,7,1,train
5497,F-1-tritone-chord-0,chord,tritone-chord,1,0,validation
5498,F-1-tritone-chord-1,chord,tritone-chord,1,1,validation
5499,F-2-tritone-chord-0,chord,tritone-chord,2,0,train
5500,F-2-tritone-chord-1,chord,tritone-chord,2,1,test
5501,F-3-tritone-chord-0,chord,tritone-chord,3,0,train
5502,F-3-tritone-chord-1,chord,tritone-chord,3,1,train
5503,F-4-tritone-chord-0,chord,tritone-chord,4,0,train
5504,F-4-tritone-chord-1,chord,tritone-chord,4,1,train
5505,F-5-tritone-chord-0,chord,tritone-chord,5,0,train
5506,F-5-tritone-chord-1,chord,tritone-chord,5,1,train
5507,F-6-tritone-chord-0,chord,tritone-chord,6,0,train
5508,F-6-tritone-chord-1,chord,tritone-chord,6,1,train
5509,F-7-tritone-chord-0,chord,tritone-chord,7,0,train
5510,F-7-tritone-chord-1,chord,tritone-chord,7,1,validation
5511,G-1-tritone-chord-0,chord,tritone-chord,1,0,train
5512,G-1-tritone-chord-1,chord,tritone-chord,1,1,train
5513,G-2-tritone-chord-0,chord,tritone-chord,2,0,train
5514,G-2-tritone-chord-1,chord,tritone-chord,2,1,train
5515,G-3-tritone-chord-0,chord,tritone-chord,3,0,train
5516,G-3-tritone-chord-1,chord,tritone-chord,3,1,train
5517,G-4-tritone-chord-0,chord,tritone-chord,4,0,train
5518,G-4-tritone-chord-1,chord,tritone-chord,4,1,test
5519,G-5-tritone-chord-0,chord,tritone-chord,5,0,train
5520,G-5-tritone-chord-1,chord,tritone-chord,5,1,train
5521,G-6-tritone-chord-0,chord,tritone-chord,6,0,train
5522,G-6-tritone-chord-1,chord,tritone-chord,6,1,train
5523,G-7-tritone-chord-0,chord,tritone-chord,7,0,train
5524,G-7-tritone-chord-1,chord,tritone-chord,7,1,train
5525,A-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,validation
5526,A-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,train
5527,A-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,train
5528,A-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5529,A-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,train
5530,A-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5531,A-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,train
5532,A-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,train
5533,A-3-aug-arpeggio-2,arpeggio,aug-arpeggio,3,2,train
5534,A-4-aug-arpeggio-0,arpeggio,aug-arpeggio,4,0,train
5535,A-4-aug-arpeggio-1,arpeggio,aug-arpeggio,4,1,validation
5536,A-4-aug-arpeggio-2,arpeggio,aug-arpeggio,4,2,train
5537,A-5-aug-arpeggio-0,arpeggio,aug-arpeggio,5,0,train
5538,A-5-aug-arpeggio-1,arpeggio,aug-arpeggio,5,1,test
5539,A-5-aug-arpeggio-2,arpeggio,aug-arpeggio,5,2,train
5540,A-6-aug-arpeggio-0,arpeggio,aug-arpeggio,6,0,validation
5541,A-6-aug-arpeggio-1,arpeggio,aug-arpeggio,6,1,train
5542,A-6-aug-arpeggio-2,arpeggio,aug-arpeggio,6,2,test
5543,A-7-aug-arpeggio-0,arpeggio,aug-arpeggio,7,0,train
5544,A-7-aug-arpeggio-1,arpeggio,aug-arpeggio,7,1,train
5545,A-7-aug-arpeggio-2,arpeggio,aug-arpeggio,7,2,train
5546,Ab-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,train
5547,Ab-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,validation
5548,Ab-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,validation
5549,Ab-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5550,Ab-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,validation
5551,Ab-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5552,Ab-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,train
5553,Ab-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,validation
5554,Ab-3-aug-arpeggio-2,arpeggio,aug-arpeggio,3,2,train
5555,Ab-4-aug-arpeggio-0,arpeggio,aug-arpeggio,4,0,train
5556,Ab-4-aug-arpeggio-1,arpeggio,aug-arpeggio,4,1,train
5557,Ab-4-aug-arpeggio-2,arpeggio,aug-arpeggio,4,2,validation
5558,Ab-5-aug-arpeggio-0,arpeggio,aug-arpeggio,5,0,train
5559,Ab-5-aug-arpeggio-1,arpeggio,aug-arpeggio,5,1,train
5560,Ab-5-aug-arpeggio-2,arpeggio,aug-arpeggio,5,2,train
5561,Ab-6-aug-arpeggio-0,arpeggio,aug-arpeggio,6,0,validation
5562,Ab-6-aug-arpeggio-1,arpeggio,aug-arpeggio,6,1,train
5563,Ab-6-aug-arpeggio-2,arpeggio,aug-arpeggio,6,2,train
5564,Ab-7-aug-arpeggio-0,arpeggio,aug-arpeggio,7,0,train
5565,Ab-7-aug-arpeggio-1,arpeggio,aug-arpeggio,7,1,train
5566,Ab-7-aug-arpeggio-2,arpeggio,aug-arpeggio,7,2,train
5567,B-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,train
5568,B-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,train
5569,B-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,train
5570,B-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5571,B-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,train
5572,B-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5573,B-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,train
5574,B-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,train
5575,B-3-aug-arpeggio-2,arpeggio,aug-arpeggio,3,2,train
5576,B-4-aug-arpeggio-0,arpeggio,aug-arpeggio,4,0,train
5577,B-4-aug-arpeggio-1,arpeggio,aug-arpeggio,4,1,train
5578,B-4-aug-arpeggio-2,arpeggio,aug-arpeggio,4,2,train
5579,B-5-aug-arpeggio-0,arpeggio,aug-arpeggio,5,0,train
5580,B-5-aug-arpeggio-1,arpeggio,aug-arpeggio,5,1,train
5581,B-5-aug-arpeggio-2,arpeggio,aug-arpeggio,5,2,train
5582,B-6-aug-arpeggio-0,arpeggio,aug-arpeggio,6,0,train
5583,B-6-aug-arpeggio-1,arpeggio,aug-arpeggio,6,1,train
5584,B-6-aug-arpeggio-2,arpeggio,aug-arpeggio,6,2,test
5585,B-7-aug-arpeggio-0,arpeggio,aug-arpeggio,7,0,train
5586,B-7-aug-arpeggio-1,arpeggio,aug-arpeggio,7,1,train
5587,B-7-aug-arpeggio-2,arpeggio,aug-arpeggio,7,2,train
5588,Bb-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,train
5589,Bb-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,train
5590,Bb-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,train
5591,Bb-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5592,Bb-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,validation
5593,Bb-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5594,Bb-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,train
5595,Bb-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,train
5596,Bb-3-aug-arpeggio-2,arpeggio,aug-arpeggio,3,2,train
5597,Bb-4-aug-arpeggio-0,arpeggio,aug-arpeggio,4,0,validation
5598,Bb-4-aug-arpeggio-1,arpeggio,aug-arpeggio,4,1,train
5599,Bb-4-aug-arpeggio-2,arpeggio,aug-arpeggio,4,2,train
5600,Bb-5-aug-arpeggio-0,arpeggio,aug-arpeggio,5,0,validation
5601,Bb-5-aug-arpeggio-1,arpeggio,aug-arpeggio,5,1,train
5602,Bb-5-aug-arpeggio-2,arpeggio,aug-arpeggio,5,2,validation
5603,Bb-6-aug-arpeggio-0,arpeggio,aug-arpeggio,6,0,validation
5604,Bb-6-aug-arpeggio-1,arpeggio,aug-arpeggio,6,1,train
5605,Bb-6-aug-arpeggio-2,arpeggio,aug-arpeggio,6,2,train
5606,Bb-7-aug-arpeggio-0,arpeggio,aug-arpeggio,7,0,train
5607,Bb-7-aug-arpeggio-1,arpeggio,aug-arpeggio,7,1,train
5608,Bb-7-aug-arpeggio-2,arpeggio,aug-arpeggio,7,2,train
5609,C#-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,train
5610,C#-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,test
5611,C#-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,test
5612,C#-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5613,C#-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,train
5614,C#-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5615,C#-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,train
5616,C#-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,train
5617,C#-3-aug-arpeggio-2,arpeggio,aug-arpeggio,3,2,train
5618,C#-4-aug-arpeggio-0,arpeggio,aug-arpeggio,4,0,train
5619,C#-4-aug-arpeggio-1,arpeggio,aug-arpeggio,4,1,test
5620,C#-4-aug-arpeggio-2,arpeggio,aug-arpeggio,4,2,train
5621,C#-5-aug-arpeggio-0,arpeggio,aug-arpeggio,5,0,train
5622,C#-5-aug-arpeggio-1,arpeggio,aug-arpeggio,5,1,test
5623,C#-5-aug-arpeggio-2,arpeggio,aug-arpeggio,5,2,test
5624,C#-6-aug-arpeggio-0,arpeggio,aug-arpeggio,6,0,train
5625,C#-6-aug-arpeggio-1,arpeggio,aug-arpeggio,6,1,train
5626,C#-6-aug-arpeggio-2,arpeggio,aug-arpeggio,6,2,train
5627,C#-7-aug-arpeggio-0,arpeggio,aug-arpeggio,7,0,train
5628,C#-7-aug-arpeggio-1,arpeggio,aug-arpeggio,7,1,train
5629,C#-7-aug-arpeggio-2,arpeggio,aug-arpeggio,7,2,validation
5630,C-1-aug-arpeggio-0,arpeggio,aug-arpeggio,1,0,train
5631,C-1-aug-arpeggio-1,arpeggio,aug-arpeggio,1,1,validation
5632,C-1-aug-arpeggio-2,arpeggio,aug-arpeggio,1,2,train
5633,C-2-aug-arpeggio-0,arpeggio,aug-arpeggio,2,0,train
5634,C-2-aug-arpeggio-1,arpeggio,aug-arpeggio,2,1,train
5635,C-2-aug-arpeggio-2,arpeggio,aug-arpeggio,2,2,train
5636,C-3-aug-arpeggio-0,arpeggio,aug-arpeggio,3,0,test
5637,C-3-aug-arpeggio-1,arpeggio,aug-arpeggio,3,1,train
