id,name,type,mode,octave,inversion,split,,,,
8194,Eb-3-min2-arpeggio-1,arpeggio,min2-arpeggio,3,1,train,,,,
8195,Eb-4-min2-arpeggio-0,arpeggio,min2-arpeggio,4,0,train,,,,
8196,Eb-4-min2-arpeggio-1,arpeggio,min2-arpeggio,4,1,test,,,,
8197,Eb-5-min2-arpeggio-0,arpeggio,min2-arpeggio,5,0,train,,,,
8198,Eb-5-min2-arpeggio-1,arpeggio,min2-arpeggio,5,1,test,,,,
8199,Eb-6-min2-arpeggio-0,arpeggio,min2-arpeggio,6,0,test,,,,
8200,Eb-6-min2-arpeggio-1,arpeggio,min2-arpeggio,6,1,train,,,,
8201,Eb-7-min2-arpeggio-0,arpeggio,min2-arpeggio,7,0,train,,,,
8202,Eb-7-min2-arpeggio-1,arpeggio,min2-arpeggio,7,1,train,,,,
8203,F#-1-min2-arpeggio-0,arpeggio,min2-arpeggio,1,0,train,,,,
8204,F#-1-min2-arpeggio-1,arpeggio,min2-arpeggio,1,1,validation,,,,
8205,F#-2-min2-arpeggio-0,arpeggio,min2-arpeggio,2,0,train,,,,
8206,F#-2-min2-arpeggio-1,arpeggio,min2-arpeggio,2,1,train,,,,
8207,F#-3-min2-arpeggio-0,arpeggio,min2-arpeggio,3,0,test,,,,
8208,F#-3-min2-arpeggio-1,arpeggio,min2-arpeggio,3,1,train,,,,
8209,F#-4-min2-arpeggio-0,arpeggio,min2-arpeggio,4,0,train,,,,
8210,F#-4-min2-arpeggio-1,arpeggio,min2-arpeggio,4,1,train,,,,
8211,F#-5-min2-arpeggio-0,arpeggio,min2-arpeggio,5,0,train,,,,
8212,F#-5-min2-arpeggio-1,arpeggio,min2-arpeggio,5,1,validation,,,,
8213,F#-6-min2-arpeggio-0,arpeggio,min2-arpeggio,6,0,train,,,,
8214,F#-6-min2-arpeggio-1,arpeggio,min2-arpeggio,6,1,train,,,,
8215,F#-7-min2-arpeggio-0,arpeggio,min2-arpeggio,7,0,validation,,,,
8216,F#-7-min2-arpeggio-1,arpeggio,min2-arpeggio,7,1,train,,,,
8217,F-1-min2-arpeggio-0,arpeggio,min2-arpeggio,1,0,train,,,,
8218,F-1-min2-arpeggio-1,arpeggio,min2-arpeggio,1,1,train,,,,
8219,F-2-min2-arpeggio-0,arpeggio,min2-arpeggio,2,0,train,,,,
8220,F-2-min2-arpeggio-1,arpeggio,min2-arpeggio,2,1,train,,,,
8221,F-3-min2-arpeggio-0,arpeggio,min2-arpeggio,3,0,train,,,,
8222,F-3-min2-arpeggio-1,arpeggio,min2-arpeggio,3,1,train,,,,
8223,F-4-min2-arpeggio-0,arpeggio,min2-arpeggio,4,0,train,,,,
8224,F-4-min2-arpeggio-1,arpeggio,min2-arpeggio,4,1,validation,,,,
8225,F-5-min2-arpeggio-0,arpeggio,min2-arpeggio,5,0,train,,,,
8226,F-5-min2-arpeggio-1,arpeggio,min2-arpeggio,5,1,train,,,,
8227,F-6-min2-arpeggio-0,arpeggio,min2-arpeggio,6,0,validation,,,,
8228,F-6-min2-arpeggio-1,arpeggio,min2-arpeggio,6,1,validation,,,,
8229,F-7-min2-arpeggio-0,arpeggio,min2-arpeggio,7,0,train,,,,
8230,F-7-min2-arpeggio-1,arpeggio,min2-arpeggio,7,1,train,,,,
8231,G-1-min2-arpeggio-0,arpeggio,min2-arpeggio,1,0,train,,,,
8232,G-1-min2-arpeggio-1,arpeggio,min2-arpeggio,1,1,train,,,,
8233,G-2-min2-arpeggio-0,arpeggio,min2-arpeggio,2,0,test,,,,
8234,G-2-min2-arpeggio-1,arpeggio,min2-arpeggio,2,1,train,,,,
8235,G-3-min2-arpeggio-0,arpeggio,min2-arpeggio,3,0,train,,,,
8236,G-3-min2-arpeggio-1,arpeggio,min2-arpeggio,3,1,train,,,,
8237,G-4-min2-arpeggio-0,arpeggio,min2-arpeggio,4,0,train,,,,
8238,G-4-min2-arpeggio-1,arpeggio,min2-arpeggio,4,1,train,,,,
8239,G-5-min2-arpeggio-0,arpeggio,min2-arpeggio,5,0,train,,,,
8240,G-5-min2-arpeggio-1,arpeggio,min2-arpeggio,5,1,test,,,,
8241,G-6-min2-arpeggio-0,arpeggio,min2-arpeggio,6,0,train,,,,
8242,G-6-min2-arpeggio-1,arpeggio,min2-arpeggio,6,1,train,,,,
8243,G-7-min2-arpeggio-0,arpeggio,min2-arpeggio,7,0,train,,,,
8244,G-7-min2-arpeggio-1,arpeggio,min2-arpeggio,7,1,test,,,,
8245,A-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8246,A-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8247,A-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8248,A-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8249,A-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8250,A-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,validation,,,,
8251,A-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8252,A-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8253,A-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8254,A-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8255,A-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8256,A-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8257,A-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8258,A-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8259,Ab-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,validation,,,,
8260,Ab-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8261,Ab-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8262,Ab-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8263,Ab-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8264,Ab-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8265,Ab-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8266,Ab-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8267,Ab-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8268,Ab-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8269,Ab-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8270,Ab-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8271,Ab-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8272,Ab-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8273,B-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8274,B-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8275,B-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8276,B-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8277,B-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8278,B-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8279,B-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8280,B-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8281,B-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8282,B-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8283,B-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8284,B-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8285,B-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,test,,,,
8286,B-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,test,,,,
8287,Bb-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8288,Bb-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8289,Bb-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8290,Bb-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8291,Bb-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8292,Bb-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8293,Bb-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8294,Bb-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,test,,,,
8295,Bb-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8296,Bb-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8297,Bb-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,validation,,,,
8298,Bb-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8299,Bb-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8300,Bb-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8301,C#-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8302,C#-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8303,C#-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8304,C#-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8305,C#-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8306,C#-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8307,C#-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8308,C#-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,validation,,,,
8309,C#-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8310,C#-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,validation,,,,
8311,C#-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,test,,,,
8312,C#-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8313,C#-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8314,C#-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8315,C-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8316,C-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,validation,,,,
8317,C-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8318,C-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8319,C-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8320,C-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8321,C-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,test,,,,
8322,C-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8323,C-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8324,C-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8325,C-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,test,,,,
8326,C-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8327,C-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8328,C-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8329,C-8-min3-arpeggio-0,arpeggio,min3-arpeggio,8,0,train,,,,
8330,C-8-min3-arpeggio-1,arpeggio,min3-arpeggio,8,1,train,,,,
8331,D-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8332,D-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8333,D-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8334,D-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8335,D-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8336,D-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8337,D-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8338,D-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8339,D-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8340,D-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8341,D-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,validation,,,,
8342,D-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8343,D-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8344,D-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8345,E-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8346,E-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8347,E-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8348,E-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8349,E-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8350,E-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,validation,,,,
8351,E-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8352,E-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8353,E-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,validation,,,,
8354,E-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8355,E-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8356,E-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8357,E-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,test,,,,
8358,E-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8359,Eb-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,test,,,,
8360,Eb-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8361,Eb-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8362,Eb-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8363,Eb-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8364,Eb-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8365,Eb-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8366,Eb-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8367,Eb-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8368,Eb-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,test,,,,
8369,Eb-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8370,Eb-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8371,Eb-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8372,Eb-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8373,F#-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8374,F#-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,validation,,,,
8375,F#-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8376,F#-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8377,F#-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8378,F#-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8379,F#-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8380,F#-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8381,F#-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,validation,,,,
8382,F#-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8383,F#-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8384,F#-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,test,,,,
8385,F#-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8386,F#-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8387,F-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,test,,,,
8388,F-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8389,F-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,train,,,,
8390,F-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8391,F-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,train,,,,
8392,F-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,validation,,,,
8393,F-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,train,,,,
8394,F-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,train,,,,
8395,F-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8396,F-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8397,F-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,validation,,,,
8398,F-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8399,F-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8400,F-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8401,G-1-min3-arpeggio-0,arpeggio,min3-arpeggio,1,0,train,,,,
8402,G-1-min3-arpeggio-1,arpeggio,min3-arpeggio,1,1,train,,,,
8403,G-2-min3-arpeggio-0,arpeggio,min3-arpeggio,2,0,validation,,,,
8404,G-2-min3-arpeggio-1,arpeggio,min3-arpeggio,2,1,train,,,,
8405,G-3-min3-arpeggio-0,arpeggio,min3-arpeggio,3,0,test,,,,
8406,G-3-min3-arpeggio-1,arpeggio,min3-arpeggio,3,1,train,,,,
8407,G-4-min3-arpeggio-0,arpeggio,min3-arpeggio,4,0,validation,,,,
8408,G-4-min3-arpeggio-1,arpeggio,min3-arpeggio,4,1,test,,,,
8409,G-5-min3-arpeggio-0,arpeggio,min3-arpeggio,5,0,train,,,,
8410,G-5-min3-arpeggio-1,arpeggio,min3-arpeggio,5,1,train,,,,
8411,G-6-min3-arpeggio-0,arpeggio,min3-arpeggio,6,0,train,,,,
8412,G-6-min3-arpeggio-1,arpeggio,min3-arpeggio,6,1,train,,,,
8413,G-7-min3-arpeggio-0,arpeggio,min3-arpeggio,7,0,train,,,,
8414,G-7-min3-arpeggio-1,arpeggio,min3-arpeggio,7,1,train,,,,
8415,A-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8416,A-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,train,,,,
8417,A-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8418,A-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,train,,,,
8419,A-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8420,A-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8421,A-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8422,A-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,train,,,,
8423,A-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8424,A-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,test,,,,
8425,A-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,train,,,,
8426,A-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
8427,A-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,train,,,,
8428,A-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8429,Ab-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8430,Ab-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,validation,,,,
8431,Ab-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8432,Ab-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,test,,,,
8433,Ab-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8434,Ab-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8435,Ab-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8436,Ab-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,train,,,,
8437,Ab-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8438,Ab-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,train,,,,
8439,Ab-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,train,,,,
8440,Ab-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
8441,Ab-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,validation,,,,
8442,Ab-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8443,B-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8444,B-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,train,,,,
8445,B-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8446,B-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,validation,,,,
8447,B-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8448,B-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8449,B-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8450,B-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,train,,,,
8451,B-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8452,B-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,train,,,,
8453,B-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,train,,,,
8454,B-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,test,,,,
8455,B-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,train,,,,
8456,B-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8457,Bb-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8458,Bb-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,train,,,,
8459,Bb-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,validation,,,,
8460,Bb-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,test,,,,
8461,Bb-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8462,Bb-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8463,Bb-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8464,Bb-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,train,,,,
8465,Bb-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8466,Bb-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,train,,,,
8467,Bb-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,train,,,,
8468,Bb-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
8469,Bb-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,train,,,,
8470,Bb-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8471,C#-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8472,C#-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,test,,,,
8473,C#-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8474,C#-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,validation,,,,
8475,C#-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,test,,,,
8476,C#-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8477,C#-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8478,C#-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,test,,,,
8479,C#-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8480,C#-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,train,,,,
8481,C#-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,train,,,,
8482,C#-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
8483,C#-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,train,,,,
8484,C#-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8485,C-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,train,,,,
8486,C-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,train,,,,
8487,C-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8488,C-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,train,,,,
8489,C-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8490,C-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,train,,,,
8491,C-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,validation,,,,
8492,C-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,test,,,,
8493,C-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8494,C-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,train,,,,
8495,C-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,validation,,,,
8496,C-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
8497,C-7-min6-arpeggio-0,arpeggio,min6-arpeggio,7,0,test,,,,
8498,C-7-min6-arpeggio-1,arpeggio,min6-arpeggio,7,1,train,,,,
8499,C-8-min6-arpeggio-0,arpeggio,min6-arpeggio,8,0,train,,,,
8500,C-8-min6-arpeggio-1,arpeggio,min6-arpeggio,8,1,train,,,,
8501,D-1-min6-arpeggio-0,arpeggio,min6-arpeggio,1,0,test,,,,
8502,D-1-min6-arpeggio-1,arpeggio,min6-arpeggio,1,1,train,,,,
8503,D-2-min6-arpeggio-0,arpeggio,min6-arpeggio,2,0,train,,,,
8504,D-2-min6-arpeggio-1,arpeggio,min6-arpeggio,2,1,train,,,,
8505,D-3-min6-arpeggio-0,arpeggio,min6-arpeggio,3,0,train,,,,
8506,D-3-min6-arpeggio-1,arpeggio,min6-arpeggio,3,1,validation,,,,
8507,D-4-min6-arpeggio-0,arpeggio,min6-arpeggio,4,0,train,,,,
8508,D-4-min6-arpeggio-1,arpeggio,min6-arpeggio,4,1,train,,,,
8509,D-5-min6-arpeggio-0,arpeggio,min6-arpeggio,5,0,train,,,,
8510,D-5-min6-arpeggio-1,arpeggio,min6-arpeggio,5,1,validation,,,,
8511,D-6-min6-arpeggio-0,arpeggio,min6-arpeggio,6,0,validation,,,,
8512,D-6-min6-arpeggio-1,arpeggio,min6-arpeggio,6,1,train,,,,
